lambda,thetai,phi,thetar,phir,f_r11,f_r12/f_r11,f_r13/f_r11,f_r14/f_r11,f_r21/f_r11,f_r22/f_r11,f_r23/f_r11,f_r24/f_r11,f_r31/f_r11,f_r32/f_r11,f_r33/f_r11,f_r34/f_r11,f_r41/f_r11,f_r42/f_r11,f_r43/f_r11,f_r44/f_r11
0.532,25.08731804,-140.4637083,33.53031994,125.8924652,0.31863249,-0.003413631,0.021577918,0.0057726,-0.01760259,0.03884873,0.012960255,-0.00223087,-0.00545603,0.005004364,-0.023682336,-0.001348877,0.011397072,-0.006194341,-0.002495721,-0.009391261
0.532,42.86516117,63.91870019,51.35291275,126.2591365,0.304494945,-6.96E-05,0.003454369,0.004506667,0.007674559,0.030079075,-0.009774876,0.002341187,0.016304258,0.017899377,-0.023336167,-0.001303201,-0.004830885,0.011172535,-0.001899565,0.002620843
0.532,26.74088751,40.29343484,70.32687328,-94.72264129,0.300501142,-0.03875312,-0.037301811,-0.001962589,-0.019346053,0.03268806,0.035666378,-0.070692263,0.059269958,-0.089360369,-0.016685419,-0.034660397,0.011912087,-0.01111852,0.046644734,0.023998344
0.532,22.66334449,-125.4163839,40.88543163,-175.5665752,0.315894731,0.001366659,0.029196206,0.010383304,-0.005299189,0.042910207,-0.011672667,-0.014579917,-0.01172954,-0.007943461,-0.028013198,-0.01703011,0.006336179,-0.001001752,-0.002835611,-0.013798966
0.532,18.16560793,128.5242192,59.12713373,37.67291756,0.299313535,0.019948794,-0.029353717,0.011021825,0.007739663,0.032315672,-0.03931387,-0.043265937,0.000156357,0.000387688,-0.018614189,0.025808044,-0.027787084,-0.00413829,-0.011400423,0.004288832
0.532,52.03746449,50.14161595,67.43381669,78.50581268,0.282317854,0.001009795,0.011485684,0.003445755,0.007500262,0.03114804,0.028726038,0.008171734,-0.016769891,0.023189794,-0.047471618,-0.004018698,-0.00419747,-0.006729316,0.009870753,-0.015991602
0.532,58.47501072,-153.963522,61.37201002,115.299409,0.301713047,-0.018103609,0.002546306,0.01569511,0.007502608,0.01276312,-0.002171591,0.010072915,0.012749912,-0.043430249,0.008278739,-0.015893823,0.013247875,-0.000679312,0.005644619,0.010553925
0.532,56.40844315,6.717655534,55.93748733,-101.2712732,0.326474557,-0.020373324,-0.029368994,-0.00538859,0.025778671,-0.033690295,-0.034254792,-0.05308987,0.027158223,-0.028304563,-0.089530891,0.003254277,0.004340738,-0.061113664,0.008646948,0.029798158
0.532,65.34674707,-26.50954943,35.07556366,143.874146,0.332879103,0.006040132,0.033537713,0.008838396,0.032828322,-0.023907267,0.070019934,0.035811666,-0.034619984,-0.075285019,-0.06881258,0.003834968,0.004570933,0.03619194,-0.038721085,0.052652428
0.532,28.31777141,-134.8601422,21.7978227,94.73377943,0.327963203,-0.003953269,-0.018783331,0.016112446,0.010308393,0.022112155,0.007418905,0.000314793,0.003579107,-0.005597613,-0.034032226,-0.006802946,0.007041056,-0.002629566,0.013060991,-0.024289118
0.532,13.22362737,-48.4831181,21.79634419,-130.3615186,0.334164734,-0.002494203,-0.0066327,-0.007502766,0.010616515,0.037430244,-0.004935396,-0.003951751,-0.005942392,-0.018442681,-0.040132868,0.001838955,-0.008255497,0.013880087,0.00106588,-0.011151244
0.532,26.25248522,172.9328498,42.5937061,-137.7797135,0.31441264,-0.002634435,-0.020374014,0.006476037,-0.032595899,0.034186386,0.008060156,0.0102666,-0.007585425,0.000449511,-0.040243954,-0.025550487,0.027872739,0.00682816,0.002918408,-0.004741376
0.532,64.72143444,-42.81232896,56.72198658,73.72124452,0.32804227,-0.034336701,-0.014365631,-0.009271137,0.003113316,0.043991197,-0.049581851,0.047014067,-0.031233301,0.105393369,0.021558501,-0.037967733,-0.000681297,0.018910877,0.045777931,0.056835536
0.532,49.81742723,33.36344506,27.29907563,29.02193809,0.310112659,-0.006863161,-0.000850169,0.010203221,-0.007211351,0.046421972,0.006763706,0.002943927,-0.02262303,0.021658448,-0.037984982,0.00777363,-0.005580935,-0.010340132,-0.011357053,-0.019891822
0.532,63.77784714,-80.97493018,29.94738896,-117.2362616,0.289843673,0.017764241,0.008040758,0.003636936,0.00466887,0.030205636,-0.012419217,0.01085081,-0.011538221,0.00075159,-0.038718227,-0.010120326,-0.010241367,0.027104208,0.005266268,0.004159019
0.532,60.63551317,-159.7908364,70.69344606,49.80481058,0.367037669,0.015972085,-0.02871973,0.005645635,-0.000404217,-0.147924287,-0.124789494,-0.045711694,0.021440811,0.117756698,-0.136567332,-0.018315332,0.015822558,-0.024744303,-0.042034237,0.13284345
0.532,17.60968687,-79.37399579,26.66479335,96.24531303,0.324536441,-0.022102396,0.005826703,-0.012286447,-0.009729575,0.033569156,0.01267362,-0.002101736,0.001633886,0.005856609,-0.034301414,-0.004756269,0.011788779,-0.007789499,0.001058044,-0.009122162
0.532,44.50926816,-158.0540759,16.52189522,15.30172734,0.321968316,0.008292962,-0.014903909,-0.004661625,0.029405267,0.028427674,0.007105854,-0.023769075,0.001117184,0.019002249,-0.043364209,0.015164423,-0.006967012,-0.018376345,-0.021800484,0.019534613
0.532,6.95202949,-25.04769388,64.26989642,44.81689753,0.296014441,-0.008056587,-0.00125097,-0.006655272,0.00095322,-0.007471057,0.026838765,-0.001231897,0.004177422,0.013470342,-0.042095151,-0.024721534,-0.018502512,-0.002992856,-0.007495866,0.010664321
0.532,46.14144846,129.9987899,9.576134629,105.3825263,0.315188626,-0.004264802,0.001762014,-0.007785379,-0.014771631,0.021224159,-0.00536937,0.000975675,0.013357088,-0.004787358,-0.023196694,0.002995429,-0.000129617,-0.009486399,-0.006668608,-0.010267389
0.532,41.98081298,-161.5896945,32.99292958,50.24353481,0.321210578,-0.009239586,-0.028884633,-0.004390327,0.023264607,-0.008212856,-0.006737142,-0.023904606,0.020583667,0.007618405,-0.037742506,-0.017487463,0.006604539,-0.012300641,-0.015017656,0.005731753
0.532,11.77724692,-107.3243073,48.14010298,-156.7924111,0.306611106,0.002191561,-0.00585926,-0.018231944,-0.006656041,0.034088015,-0.01409595,0.010147531,0.001461057,-0.010975104,-0.029162003,0.011258486,0.014145234,-0.0300361,0.00379972,-0.012642867
0.532,50.31903756,-109.8525654,8.390997656,168.9310067,0.312996618,-0.016276561,-0.002016269,-0.013631401,-0.003881798,0.033585025,-0.011726682,-0.001971391,-0.019660779,0.008941172,-0.026195809,-0.014950728,0.002797929,-0.027994568,0.005066826,-0.005611451
0.532,21.97031594,-76.86643694,19.42894841,63.15391445,0.328216713,-0.011013743,0.000166015,0.010081688,-0.019451126,0.034599877,0.001772895,-0.004441376,-0.007004103,0.016770483,-0.037980251,-0.004132859,-0.017955955,0.00894892,-0.003365688,-0.019415839
0.532,25.90020475,166.3505079,18.62237003,-116.0544365,0.323022478,-0.013053697,-0.001741955,0.000703523,-0.009314388,0.030404447,-0.017022816,0.009079285,0.008326929,0.00513747,-0.043092951,-0.002229391,0.005408787,-0.005253868,-0.009020588,-0.005238718
0.532,32.76336572,58.05757708,67.4897045,-70.82966643,0.312696277,-0.021707141,0.006065237,0.013303171,-0.025590407,0.079185239,-0.044379356,-0.002926284,-0.014090923,0.034427679,0.031338374,-0.059423132,0.016396024,0.006772321,0.062333241,0.03565455
0.532,69.33183372,115.2205549,46.57603286,-0.715436899,0.318592144,0.01880955,0.019492919,-0.006015716,-0.01361839,-0.055400787,0.013110472,0.041366638,-0.030312976,-0.045355471,-0.076987182,-0.010266206,0.004381072,0.028187958,-0.028159866,0.042924696
0.532,32.08640369,22.73687589,52.55671842,119.2766102,0.30944953,0.011205851,0.012581065,0.003469953,0.020534679,0.018797229,0.018613696,0.018613696,0.009078063,0.01887352,-0.03612383,0.014113101,-0.008413786,0.033017374,0.022562904,-0.013764566
0.532,60.55340639,-93.26334849,54.1124103,136.2046038,0.333716423,-0.004292815,0.010855049,-0.0096363,-0.027104503,0.017480169,-0.087136093,0.016260691,-0.01064579,0.059930755,0.010087405,-0.016736083,-0.003587199,0.032302858,0.018526168,0.055100944
0.532,63.00054332,107.0690173,34.00797836,-16.99797656,0.317874082,-0.00190329,0.026115871,-0.010097853,-0.019504944,-0.015376639,-0.02828899,0.01738584,-0.028699326,-0.00031893,-0.061724783,-0.010814538,-0.00122485,0.029321781,-0.001114622,0.033798029
0.532,48.15981649,-54.38780807,8.544082941,-93.02678634,0.315316746,-0.000686344,0.002890829,0.002749818,0.007228413,0.041159745,-0.001674446,0.00590469,-0.017637779,-0.000976884,-0.058999784,0.002079352,-0.011522745,0.017329558,-0.003993327,-0.018388962
0.532,37.8569432,-162.414705,52.9822346,-44.73725493,0.317665306,0.005995707,0.002795218,0.012223364,0.033087949,0.040350801,0.037073725,0.036482123,-0.008593919,-0.014695833,-0.030794577,0.017021633,-0.000552363,0.033182179,-0.032716743,0.031622446
0.532,64.51256977,109.9274767,71.37277372,164.5684063,0.281777481,0.015043677,-0.031824805,0.008332941,-0.018327949,0.014849992,0.035109077,0.005054959,0.022514507,0.026638772,-0.025841557,0.027184639,0.011433345,-0.013820848,-0.015505861,0.006535858
0.532,9.557544786,32.02962877,51.46163278,-28.8766495,0.32019938,-0.019478725,-0.002310966,0.005372277,0.013757864,0.033370443,0.005661583,0.003846875,-0.014988578,-0.009726154,-0.057749455,0.007478055,0.011811844,-0.005374663,0.004040038,0.008308142
0.532,37.71254172,155.0073525,8.069046419,-89.16441631,0.325071783,-0.013454867,0.01247481,-0.017879368,-0.004759118,0.033414503,0.018068617,0.003528354,-0.010313124,-0.000587377,-0.018966765,0.005255987,0.004125131,0.012558888,0.000319007,-0.003964801
0.532,9.864543324,-22.87989743,25.22688971,-107.5648122,0.329515407,0.001097037,-0.007644171,-0.001237013,0.012227306,0.02044863,0.006814616,0.002316732,-0.006985227,0.007672834,-0.052481807,0.006660545,-0.013409427,0.008944248,-0.01942747,-0.004883905
0.532,68.53166223,-103.3944185,61.20138956,-69.68815546,0.281329483,0.035248747,0.002856902,-0.009900422,0.00216619,0.045635994,0.016885314,0.011447637,0.001721414,0.033955343,-0.038022044,0.013083169,-0.003369108,-0.003982987,-0.012590528,-0.012670368
0.532,12.88149935,-12.36342823,54.969061,142.7416047,0.316843368,0.023302259,0.01429003,0.000121117,0.01279062,0.007068497,0.027759583,0.047638985,-0.01813998,-0.027163151,-0.011940573,0.002167668,0.011248038,-0.000453101,-0.004996183,0.005257574
0.532,48.08273665,-29.81836402,56.26502735,112.9318161,0.333619133,0.013224219,0.001584306,0.011920564,0.016707892,-0.059689462,-0.003432369,0.035328587,-0.024388573,0.024433027,-0.095739859,0.003752408,0.005752502,0.019929573,0.016922375,0.048251287
0.532,13.50838906,-84.81009556,53.40016107,12.04061945,0.317061281,0.005692159,-0.01111438,0.005073716,-0.006790231,0.052652526,-0.006313854,-0.02264442,0.003787952,0.034749502,-0.031694893,0.008788146,-0.003316651,-0.023809685,-0.00427728,-0.000803318
0.532,53.63209055,-153.747659,29.54602184,176.788813,0.29979006,-0.006605614,0.005082873,-0.013655353,0.008265639,0.018978298,-0.013870231,-0.006073142,0.006995015,-0.014457989,-0.027194693,0.000721979,0.003761102,-0.018097103,0.001573562,-0.011713474
0.532,55.33612662,-74.90257678,56.24629951,-9.844218692,0.289379346,-0.000429031,-0.022665513,0.008472316,-0.008686878,0.033405435,0.036917989,-0.026212467,0.019336886,0.017174511,-0.051474841,-0.003945512,0.006346342,-0.059569012,-0.008582445,-0.010421647
0.532,51.9286459,45.46024802,41.44233838,13.56279836,0.295410961,-0.006727108,0.019872601,-0.013999354,-0.015037369,0.030429976,-0.01544948,0.000602871,-0.026053477,-0.009890171,-0.052270774,0.024879735,-0.007780549,-0.00420434,0.004271711,-0.017026758
0.532,53.89654733,95.62611159,44.30454332,-119.4540319,0.322173021,-0.01369547,-0.018267034,0.008137955,-0.01151624,0.0568793,0.037227491,-0.017143167,-0.01880334,-0.025090078,0.020326997,-0.019217817,0.001445671,0.001781047,0.030880824,0.046580271
0.532,21.86001883,-72.34307282,72.12573134,128.7400821,0.294406186,-0.032289256,0.026142681,0.019010923,0.024846616,-0.01423907,-0.015009376,0.026848918,-0.041128105,0.034218519,-0.053100516,-0.011092597,-0.008118458,0.048393816,-0.009506861,0.031677644
0.532,47.43061364,120.0720505,56.82124411,156.4799519,0.291089974,0.023319114,0.003947877,0.005816423,0.012069894,0.028711253,0.020778831,-0.022942488,0.010388726,0.013899998,-0.011644378,0.005164576,-0.005462703,-0.010145658,0.004464559,-0.003194279
0.532,41.04353401,59.5745319,68.80272303,-175.9352179,0.299097263,0.041441747,0.011657586,0.005934359,0.001448904,0.004731381,-0.029679778,-0.025235465,0.041337068,0.042014819,-0.033280747,0.018884067,0.011204767,-0.034341334,-0.014753692,0.034884441
0.532,71.47646679,154.042376,65.23704137,115.958826,0.286452472,0.00724997,-0.021139391,-0.003690882,0.019955693,0.026704023,-0.030713555,-0.000825689,0.018748438,-0.027427903,-0.040883756,0.005769672,-0.00601271,-0.013740614,0.012662581,-0.015246825
0.532,24.29266633,-172.2083782,33.86613964,138.05176,0.323719582,-0.007606705,0.012914224,0.003129057,0.018176155,0.019119545,-0.001834195,0.014159132,0.015520744,-0.013144872,-0.043353662,0.002423362,-0.004933918,-0.007236377,0.006680121,-0.009473053
0.532,36.04418712,-15.42700671,39.50804848,55.09424181,0.313884516,-0.009951776,0.002343326,-0.012581263,0.003188789,0.034006993,0.009063041,0.014055538,0.010207558,0.020522556,-0.034397025,-0.017589086,-0.000409609,0.02315155,-0.001867244,-0.01617888
0.532,66.64931744,-111.8239167,31.80597896,-55.11178684,0.290123636,0.013946916,-0.0017932,-0.001475251,0.004933415,0.037000785,0.00335386,-0.012193596,0.016547129,0.024071086,-0.043600475,-0.000571119,-0.001869462,-0.010797978,-0.011736834,-0.008758162
0.532,32.647056,-152.6604588,34.02108785,-82.32254593,0.31797099,-0.001700655,0.003861158,0.005251522,0.012345587,0.018012828,0.027401093,0.015153186,-0.000417173,-0.005138938,-0.03572473,-0.006869272,-0.003880201,0.022174745,-8.95E-05,-0.014135772
0.532,67.56382731,-2.573027427,44.20173735,135.6368547,0.329897818,0.013668956,0.021081039,0.009326591,0.033195387,0.045715045,0.107485958,0.024558602,-0.020370564,-0.073856282,0.007661736,0.025597208,0.010660378,0.020456417,-0.027375663,0.078361805
0.532,47.61148512,-174.1688871,28.27755584,-166.7122508,0.312772183,-0.00369999,-0.008434397,0.00300706,-0.011637774,0.026340703,-0.010523763,-0.006070067,-0.006028658,-0.00446171,-0.026437299,0.015615271,-0.006627259,-0.003540655,0.004713935,-0.007247732
0.532,64.40789101,40.28436662,67.58531504,-91.44990243,0.371822497,-0.037148637,-0.000903875,0.000881643,-0.009061917,-0.015490484,0.157498155,-0.062757476,0.032852964,-0.185868857,-0.052997315,-0.017053076,-0.005700773,-0.027172613,0.06805361,0.102700503
0.532,48.14591846,-37.39318281,45.36759451,81.2037055,0.322448842,0.001492017,0.01388817,0.009095963,-0.008535715,0.000575454,-0.016036154,0.03776222,-0.030725974,0.060407526,-0.037333747,-0.016901479,0.01333767,0.032068267,0.029430796,0.006080712
0.532,24.07631053,-169.9275248,35.58890354,65.99778584,0.328217647,-0.029086106,-0.013808133,0.001484487,-0.011369867,0.018120957,-0.014314967,0.008687735,0.009001496,0.01178326,-0.030117812,-0.006527184,0.004350802,-0.017528763,-0.010558558,0.025517368
0.532,73.87569989,-103.4101893,35.98829931,174.5099309,0.27884104,-0.004527573,0.021156838,-0.004691225,-0.02780246,0.036859637,-0.03895055,-0.0033745,-0.001588052,-0.0044459,0.000232078,-0.020172739,-0.001481924,0.013198591,0.019870827,0.020392841
0.532,51.70125053,166.1415446,30.81261505,121.0843394,0.306743854,-0.008794139,-0.003846215,-0.008023232,0.012230855,0.021025053,-0.006534103,-0.014691298,0.007280259,-0.006649269,-0.041417204,0.009102567,0.000978889,-0.009963012,-0.002888651,-0.006128931
0.532,16.13501753,17.7378247,34.3230003,89.58786257,0.326024172,0.015440116,0.00819063,0.021888209,0.020767693,0.032477224,0.01676102,-0.008978874,-0.001210124,0.013585863,-0.039585424,-0.017164161,-0.003695259,-0.003485369,0.002396365,-0.00969204
0.532,53.37956045,-33.2399399,34.46168486,-47.82084263,0.300172455,-0.007297272,-0.01731635,-0.003998413,0.000311397,0.04745979,-0.000731478,0.012341743,0.002596762,0.005222376,-0.056194453,-0.00132326,0.002359215,0.006591913,0.001796749,-0.035640849
0.532,18.27373655,-15.77228889,57.54384293,175.5340479,0.311797974,0.014863003,-0.006216124,0.020312409,0.012783227,0.036285973,0.012402757,0.004844694,0.008487308,-0.027675505,-0.010926806,0.025432502,-0.002087079,0.004323292,-0.007234514,0.00250749
0.532,20.95802705,-165.6053371,23.19777782,-5.436908024,0.32475638,0.003593488,0.01960085,-0.004294668,0.007506876,0.044338549,0.011185349,-0.001161392,-0.008775303,-0.000320822,-0.031106445,-0.005617198,-0.016611986,-0.012766964,-0.002345642,-0.028781433
0.532,54.59519423,76.64209717,48.04015546,-45.47434318,0.326741862,-0.019575026,0.027609958,0.013768607,-0.035075859,0.059607848,-0.061122338,0.012120163,0.017472974,0.011124434,0.024785997,-0.02116837,-0.009962815,0.024963911,0.024038263,0.02992876
0.532,70.70083863,-17.07623921,28.5065283,-164.1120385,0.306900567,0.026576083,0.012523108,-0.006879237,0.035697722,0.085933273,0.02987297,0.016438014,-0.015947246,-0.053246494,0.031897055,0.045691882,0.006961512,0.000642164,-0.056326829,0.054049031
0.532,21.23234058,172.8884944,37.370118,102.3821296,0.32505084,0.005719767,0.003667256,0.012720046,0.01425632,0.031002752,-0.006941138,-0.003355821,0.009971489,-0.007337537,-0.036198445,0.007289121,0.003147558,-0.018398326,0.010805962,-0.011278889
0.532,69.38200461,-68.60134949,31.12990404,-122.6624061,0.278723777,0.020464598,-4.74E-05,-0.003512997,-0.006166791,0.026764544,-0.020771931,0.015873124,-0.017658675,-0.018507835,-0.03882054,-0.006000192,0.001526545,0.014117241,-0.005467967,-0.004668042
0.532,21.44889352,146.6034819,42.18750917,62.29775659,0.323432548,-0.014620428,-0.019117771,0.014162976,0.015750111,0.039618641,-0.00543472,-0.001399541,-0.001962687,-0.002559681,-0.044076754,0.019922279,-0.005918558,-0.01595799,-0.019031623,-0.021517299
0.532,38.58644175,149.6186637,10.06877532,-114.1609536,0.319636028,0.00246892,0.016214167,-0.004033789,-0.013875159,0.019301303,0.000928875,0.004263008,-0.004226833,0.005527314,-0.026183389,0.005927292,0.007836269,0.008665755,0.001651105,-0.001112641
0.532,50.46994451,171.2542442,48.99823219,-5.648197456,0.338689784,0.019081892,-0.009352721,-0.004041241,0.020138043,0.121563378,0.041715371,-0.004892756,-0.021912555,-0.023700472,0.055488808,0.048513773,0.004921843,0.00594187,-0.038022241,0.051160115
0.532,20.21995312,65.45339718,36.4341204,-158.9431554,0.321292104,0.006447235,-0.024028407,-0.013886889,0.015665836,0.014014139,-0.003760885,-0.0298434,0.011935941,-0.003631692,-0.042469412,0.017697412,-0.008523985,-0.000595117,0.012226025,0.002511442
0.532,37.42610438,-154.0946168,11.14237323,47.69211339,0.327765915,0.000142016,-0.015626113,0.001817517,0.016682856,0.017290722,-0.000653373,-0.007355289,0.007154546,-0.003687856,-0.027808867,-0.018876379,0.006132125,-0.020492394,-0.013557279,-0.019420669
0.532,47.76633477,-65.10604508,19.85485886,88.97161815,0.322613327,-0.004495391,0.008986277,0.003535126,-0.006856754,0.03892374,-0.004821097,0.012649176,0.004729469,0.021973569,-0.020429015,-0.024409962,0.011049128,0.018500836,0.023652766,-0.008071254
0.532,50.57580607,140.4213243,50.03703576,-105.4978503,0.307050411,-0.017246071,0.006714324,-0.007740797,-0.015176645,0.041738435,-0.010442938,0.020950832,-0.040214975,0.04332074,0.001508064,-0.034353261,-0.002529066,0.018252939,0.035702355,0.032027756
0.532,23.63137654,120.9946429,59.50247901,-150.301737,0.294910484,0.008751213,0.008689657,-0.009323881,0.004485041,-0.005515338,-0.000313396,-0.018258656,0.012499649,0.016560435,-0.052601074,0.001750225,0.006886078,-0.048621803,0.007859551,0.010172961
0.532,19.3581769,52.00237444,62.95027387,104.8315336,0.297172159,-0.005957936,0.003079951,0.003199947,0.035469144,0.055484077,0.008283184,0.022362418,0.006674966,-0.011466858,-0.019973436,-0.018301237,-0.002251431,0.014927171,-0.022408449,0.005695293
0.532,13.42874647,-70.45767244,61.0669434,-133.958249,0.30111836,0.010880479,-0.028514315,-0.01971854,-0.019465813,0.043544883,-0.012979377,-0.013940509,0.00266227,0.005083859,-0.031294019,0.002493809,0.01659454,-0.015024752,8.32E-05,-0.009791041
0.532,57.26627667,-143.2610558,38.98061344,-165.2258519,0.297214932,-0.008837952,0.011287662,-0.002883555,-0.006454865,0.024393402,-0.024458556,0.009507867,0.009220128,-0.019769696,-0.038376099,-0.007829419,-0.013291836,0.001375195,0.018152794,-0.011386919
0.532,32.90540158,18.33277852,62.61287709,9.822454973,0.282798412,0.010110075,-0.009567658,-0.028948604,0.019362218,0.027666043,-0.011308361,0.015995939,-0.001077008,-0.006781133,-0.043143615,0.008886526,0.014277512,0.030286461,-0.012033325,-0.023241148
0.532,55.92526495,-138.9477392,69.70106782,108.3582811,0.312352694,-0.011637478,-0.004023341,0.015546076,-0.002166486,0.03887347,0.010832674,-0.009575238,-0.010256645,-0.071089096,0.036088641,-0.026310739,0.00366282,-0.005079236,0.013703553,0.037832794
0.532,58.70418031,115.5901833,51.46941961,-45.02014384,0.350647862,0.003477385,0.041968985,-0.012179797,-0.04012449,-0.056531751,-0.085377845,0.0422432,-0.020909138,0.062124968,-0.107435689,-0.030034917,-0.014445274,0.055400984,0.014075054,0.083227889
0.532,31.5651784,-1.100477291,34.59149835,-65.62766463,0.317565203,-0.016473991,-0.007940169,-0.007984022,0.010489166,0.036424264,-0.025198502,-0.011861424,0.002468802,-0.009627843,-0.026613538,0.013168331,0.00661342,0.000773437,-0.00730913,-0.017607026
0.532,15.24859942,134.0854012,49.35218832,22.45615546,0.315847695,0.012566083,0.0117048,0.006574338,0.021820198,0.041168419,0.005088777,-0.012197933,0.003364515,0.000838819,-0.028800851,0.041105237,-0.005021879,0.019984968,-0.021011549,0.006930778
0.532,20.20644936,-164.4166122,61.43184053,-139.3055394,0.300200147,0.007800253,-0.005797655,0.005480376,-0.01129742,0.021133872,0.021450273,-0.01227521,-0.00491243,-0.013340036,-0.028625499,0.014358337,0.014465776,0.01165867,-0.008448551,-0.024853319
0.532,48.72845277,-77.69953,42.73515056,-129.934721,0.303165064,0.008875063,0.02736758,-0.01708994,-0.006649604,0.031316295,-0.024549731,0.025343889,-0.007710881,-0.008637298,-0.043119367,-0.008015859,-0.018150626,0.009329597,-0.000782609,-0.008456397
0.532,63.07092056,125.3602003,29.49644235,87.3489989,0.297728314,5.52E-05,-0.00418783,0.007389088,-0.005687408,0.029487473,-0.010285624,-0.003192791,0.007851843,-0.010517652,-0.042515641,0.006653133,0.003903207,-0.00492072,-0.006240717,-0.011325019
0.532,45.40426164,66.93950035,50.88589963,1.893896905,0.304856544,0.004503798,0.00570929,-0.009501006,-0.024937298,0.038898408,-0.014694453,0.007182885,0.002797219,-0.021313166,-0.036019742,-0.002920242,-0.014457693,-0.000625183,-0.0073504,-0.005158711
0.532,47.57304377,-134.1001863,71.08505499,139.8614605,0.295944426,-0.014458876,0.014175987,-0.013145365,-0.014511807,0.029702843,-0.048663792,-0.000865235,0.00193087,-0.009858136,0.005564967,-0.011113394,0.001687408,-0.002865054,0.032690623,0.013148026
0.532,30.12165642,12.92713613,20.10147491,71.60214044,0.324130833,-0.01493752,0.009795871,-0.002322281,-0.00913191,0.035820537,0.006409316,0.006272613,0.002012907,0.008783592,-0.039277696,0.000996597,-0.00713848,-0.000987548,-0.005006099,-0.024877862
0.532,28.74762456,-4.088760012,27.32026766,-158.1319443,0.325272172,0.02471562,-0.000688303,0.009166488,0.012941626,0.029785837,-0.010441459,0.013755301,-0.007706426,0.011584449,-0.017655028,0.013445602,0.00224392,-0.000946218,-0.005174413,-0.012226814
0.532,14.2959439,82.11555404,39.90734569,31.68740218,0.319035678,-0.009113991,-0.009891847,8.88E-06,-0.007581758,0.029340016,0.014983058,-0.000235738,0.002797219,-0.005991705,-0.015744789,0.01642589,0.009357965,0.018983226,0.012379988,-0.022441567
0.532,71.82904297,36.94085626,17.91268356,18.31483923,0.278940195,-0.007908569,-0.004327313,0.007331406,-0.00545263,0.025710068,-0.015678354,-0.004170049,0.01079236,-0.001421502,-0.036429783,0.010073605,-0.003197877,-0.018589547,-0.003674165,-0.013136198
0.532,52.59673685,-30.2994723,46.09137614,46.84807933,0.300285897,-0.011279579,0.006406921,-0.002329477,-0.02008945,0.04403161,0.01445927,0.014152035,-0.018404437,0.036260247,-0.01152176,-0.006429444,0.003527487,-0.000384069,0.003089965,0.007258032
0.532,25.63791646,0.328190564,69.76602384,132.8749915,0.301331025,0.029609894,0.028846192,0.016987036,0.001272961,-0.01384756,0.038423608,0.04091786,-0.018985099,-0.02583239,-0.041193357,0.01843795,-0.007665491,0.006921158,-0.031578978,0.044082963
0.532,41.44243694,134.979409,51.64250426,-12.5248819,0.329303553,0.026030807,0.005498434,0.013602915,-0.001556254,0.004471104,0.03505585,0.016514798,-0.012862476,-0.05113498,-0.046012719,0.007266913,-0.00341579,0.032771645,-0.031092744,0.027205239
0.532,66.91446419,-57.84565682,65.03024662,146.1540138,0.400409074,0.040366473,0.015106564,0.014615401,-0.01242868,-0.214520477,-0.015996727,0.037011923,-0.009193022,0.000238551,-0.250009729,-0.016233388,0.019648163,0.043070576,-0.008237981,0.175337898
0.532,53.67063047,-26.89307583,34.01192107,161.1412121,0.329358718,0.02449956,0.011811746,-0.006804316,0.011191854,0.008063231,0.024641497,0.04465022,-0.017329952,-0.062408054,-0.03156301,0.011545416,0.00141201,0.007354363,-0.025435459,0.031960533
0.532,50.40015867,135.3687509,28.78527737,-116.7996073,0.313041897,-0.002991121,-0.005653905,-0.013798473,-0.006653685,0.026415417,0.003909889,0.001323565,-0.01603852,0.024419227,-0.033353983,-0.021124606,0.010811186,0.00967763,0.033641997,-0.01141166
0.532,40.46868797,59.11303857,34.36163879,94.76561675,0.314560556,-0.003241187,0.005097924,0.014910316,-0.011962554,0.033258766,-0.003210917,-0.016238316,-0.001226999,0.005046097,-0.026802098,0.00745364,-0.002820048,0.001317395,-0.006964833,0.003096737
0.532,63.07387759,89.08092958,13.28158509,17.98591926,0.299832897,0.000355004,0.013516472,0.00115118,-0.006907231,0.035988595,-0.01930495,0.014126211,-0.000765577,-0.003590097,-0.01832371,-0.012659722,-0.007252592,-0.007840133,-0.003235027,-0.000553604
0.532,63.77912852,92.04406772,35.82881699,88.88093599,0.293013171,0.003360809,-0.010517948,0.000534663,-0.003216565,0.03483013,0.002540687,-0.013710453,0.004445575,-0.010675656,-0.032183098,0.007004734,-0.020801896,0.001814392,0.023010598,-0.009689024
0.532,20.48431133,50.21209176,46.24277592,-127.0575338,0.317152971,0.001997028,-0.013180356,0.007364525,0.008343606,0.008549869,0.010990579,-0.039062326,0.026215917,-0.030161478,-0.044388227,-0.017386924,-0.006273441,-0.010990776,0.019113926,0.015388664
0.532,50.09105079,103.742362,63.17293799,-126.2285806,0.315925553,-0.006367859,-0.030316229,-0.008002839,-0.030910493,0.046729503,0.097313391,-0.007587248,0.000995059,-0.047770376,0.058180097,-0.046162246,0.006606974,-0.016183808,0.027984514,0.03887485
0.532,53.75865131,-94.14799239,48.43767845,-52.59860964,0.298122467,0.021582748,0.000738727,0.001697393,0.011574592,0.030318594,0.029715065,-0.002890001,-0.006598783,0.016348712,-0.033023091,0.012773765,0.004102638,1.91E-05,-0.007706337,-0.005144123
