lambda,thetai,phi,thetar,phir,f_r11,f_r12/f_r11,f_r13/f_r11,f_r14/f_r11,f_r21/f_r11,f_r22/f_r11,f_r23/f_r11,f_r24/f_r11,f_r31/f_r11,f_r32/f_r11,f_r33/f_r11,f_r34/f_r11,f_r41/f_r11,f_r42/f_r11,f_r43/f_r11,f_r44/f_r11
1.064,-60,0,39.2315,161.565,3.03E-01,-0.00953628,0.00247102,0.0100166,-0.0193505,0.0363295,-0.0055147,-0.00178443,0.0025647,0.00506714,-0.0335202,-0.00500505,-0.00783265,-6.14E-05,-0.00312293,-0.00570112
1.064,-60,0,42.1304,153.435,2.98E-01,-0.00265312,-0.01309,-0.00432333,-0.0220532,0.02164,-0.0011151,-0.0247394,0.00855227,-0.0133903,-0.0365796,0.00586205,0.00290672,-0.00760938,0.00164804,-0.0134655
1.064,-60,0,46.1462,146.31,2.92E-01,-0.00807654,-0.0328201,0.000595902,-0.00793162,0.0482955,0.0113066,0.0128628,0.0172509,-0.0107155,-0.0392844,-0.014385,-0.00754151,0.0101409,0.00211763,0.0131965
1.064,-60,0,51.3545,140.194,2.93E-01,-0.0428951,-0.00211106,0.0258529,-0.0219768,0.0551524,-0.000130266,0.0167371,0.00474748,-0.0162688,-0.0289979,0.00322356,0.00278282,0.00551223,-0.0194775,0.00975441
1.064,-60,0,58.0519,135,2.93E-01,-0.00371111,-0.0141595,0.0219203,-0.0127696,0.0240671,-0.0260467,-0.00638056,0.0265678,-0.0172967,-0.0333023,0.00870932,-0.00647849,-0.00337738,0.00309886,0.0187455
1.064,-60,0,67.2135,130.601,2.79E-01,-0.0243611,0.00756095,-0.0114188,-0.00934771,0.014495,-0.00807497,-0.011675,0.0354677,-0.0588112,-0.0500549,0.020662,-0.00157739,-0.00902884,0.0232077,-0.00127747
1.064,-60,0,70.6303,-122.005,2.77E-01,-0.0275528,0.00506622,0.0105498,0.00753647,-0.0176122,0.0381011,-0.000740327,-0.0570237,0.0770548,0.00210853,-0.0534783,-0.00663472,-0.000224142,0.022785,0.0247251
1.064,-60,0,59.3427,-125.538,2.82E-01,-0.0237892,-0.00275648,-0.0261475,0.0255403,0.0232203,0.0151734,-0.00614098,-0.0248603,0.0461775,-0.0223656,-0.0323722,9.65E-05,-0.0177641,0.00899535,0.00571472
1.064,-60,0,51.3545,-129.806,2.92E-01,-0.0147346,0.026928,-0.0137552,-0.00843066,0.0461526,0.000176923,-0.00312789,-0.0235993,0.0295156,-0.0489874,-0.0138311,0.0133475,-0.00438094,-0.000256928,0.00156262
1.064,-60,0,45,-135,2.97E-01,-0.0160224,-0.00439617,-0.00516847,0.00738133,0.00621547,0.00938998,0.0221795,-0.0115533,0.027071,-0.0264369,-0.0261372,-0.00241574,0.0107159,0.0118262,0.00787533
1.064,-60,0,39.8151,-141.34,2.97E-01,-0.0126068,-0.00301682,-0.000124909,-0.00739713,0.0365435,0.0320205,-0.000354945,-0.00387099,0.0145308,-0.0335629,-0.0159102,-0.00501307,0.00343733,-0.00947497,-0.00651871
1.064,-60,0,35.6685,-149.036,2.96E-01,0.000435085,0.0213826,0.00449692,-0.00188877,0.0428063,0.00727463,0.00202522,0.00420278,0.0272767,-0.0287572,-0.0133037,-0.00102124,0.0149533,0.00222809,0.000748379
1.064,-60,0,32.5827,-158.199,3.01E-01,-0.0136761,-0.00200451,0.00611223,0.0177786,0.0462634,0.00128621,0.016804,0.0113462,0.0175833,-0.0491771,-0.0107933,-0.0134773,0.00545503,0.00527717,0.0141379
1.064,-60,0,30.6573,-168.69,2.97E-01,-0.000125775,0.00529856,0.00784091,-0.0129832,0.0570616,0.00386868,0.00155646,0.00844692,-0.0214696,-0.0418345,0.00916668,-0.0129576,0.00827368,0.0108184,-0.0131297
1.064,-60,0,30,180,2.99E-01,-6.99E-05,-0.00311706,-0.00695887,0.00358526,0.0539861,0.0211523,0.00395445,0.0120697,0.00292084,-0.0487795,-0.00872803,-0.0108289,-0.00136416,-0.0136497,0.00541906
1.064,-60,0,30.6573,168.69,2.95E-01,1.28E-05,-0.00637685,0.00841467,-0.0105437,0.0370516,-0.0045092,0.00685761,0.0342442,-0.00293763,-0.0441943,0.000362789,0.000616244,-0.0122747,0.00603608,-0.0028291
1.064,-60,0,32.5827,158.199,2.97E-01,-0.00286353,-0.0192005,-0.00626289,-0.0122296,0.0474098,-0.0094542,-0.0177389,0.0182869,0.00126411,-0.0289095,0.00265806,0.00223079,-0.0112991,-0.00810644,0.00648468
1.064,-60,0,35.6685,149.036,3.00E-01,-0.00212481,-0.0112734,0.0179365,-0.0089543,0.0210894,-0.011173,-0.019189,0.0115442,0.00495968,-0.0250102,0.00484051,-0.00189268,-0.0103071,-0.00190932,-0.00733479
1.064,-60,0,39.8151,141.34,2.99E-01,-0.02109,0.0099345,-0.0121422,-0.0144559,0.0299462,-0.0220772,-0.0054875,-0.00670078,-0.00204695,-0.0169503,0.0163187,0.00108806,-0.00469143,-0.0202374,0.0104987
1.064,-60,0,45,135,2.96E-01,-0.0133508,-0.0350291,0.0137401,-0.00677812,0.0380528,-0.0152241,-0.00831949,0.0132953,-0.0132692,-0.022293,0.0065081,-0.0156826,-0.00871335,0.0127749,0.00152165
1.064,-60,0,51.3545,129.806,2.94E-01,-0.0171852,-0.0194614,-0.0151565,0.00429874,0.0252555,-0.00672032,-0.0324221,0.0239247,-0.0158684,-0.0255401,0.00365818,-0.00156619,-0.0118009,-0.0100334,-0.00489134
1.064,-60,0,59.3427,125.538,3.00E-01,-0.00931138,0.000481452,0.0280821,-0.00956616,0.0106562,0.0123691,0.000365684,0.0257007,-0.0253696,-0.0297708,-0.0103367,-0.00232333,-0.0041907,0.00554762,0.0064951
1.064,-60,0,70.6303,122.005,2.85E-01,-0.0165653,0.0068146,0.0216921,0.00289047,0.0123439,-0.0118974,-0.0105808,0.0355214,5.28E-05,-0.00697234,0.00523725,0.00163086,0.0101155,0.0121534,0.0300177
1.064,-60,0,80.0258,-113.962,2.57E-01,-0.0289678,-0.0168534,0.0147111,-0.0378745,-0.00982612,-0.0241788,-0.0121588,-0.0854185,0.129519,0.0312252,-0.065228,0.0212534,0.0197214,0.0405077,0.0651102
1.064,-60,0,63.4349,-116.565,2.95E-01,-0.025623,0.0326721,0.00341817,-0.00340738,0.0352035,-0.00323877,0.0131791,-0.0242133,0.0578308,-0.0184673,-0.0134531,0.00936148,0.0225181,-0.0131581,0.0219534
1.064,-60,0,53.7288,-119.745,2.95E-01,-0.0121346,-0.00989566,-0.00482416,2.24E-06,0.0384353,0.0265281,0.00698973,-0.02411,0.0162781,-0.0486698,0.00748619,-0.0109351,0.0401594,0.0344964,0.00178637
1.064,-60,0,46.1462,-123.69,2.96E-01,-0.027304,0.000751708,-0.00173849,0.00774886,0.0184762,0.0210946,0.00401401,-0.0239956,0.0117388,-0.0423485,-0.00249287,0.0109422,-0.00414057,0.000828033,0.04058
1.064,-60,0,39.8151,-128.66,2.97E-01,-0.00555617,0.00532249,0.00691242,0.00140517,0.0250359,0.0100876,0.0107234,-0.00111529,0.0257582,-0.0423057,-0.00121993,-0.0178613,0.00998982,0.000488269,0.00512721
1.064,-60,0,34.4499,-135,3.00E-01,-0.0190666,0.00673874,-0.0124174,-0.0137902,0.0375191,0.014639,0.0142532,-0.01216,0.0176927,-0.0353199,-0.00190602,0.00709835,0.0108904,0.00260946,-0.00475293
1.064,-60,0,30,-143.13,2.99E-01,-0.0186604,-0.015355,-0.00971125,0.0276643,0.0335052,0.0129202,0.01143,-0.00504052,0.0279646,-0.0351542,0.012435,-0.0168105,-0.0152315,-0.010403,-0.0234431
1.064,-60,0,26.5651,-153.435,3.04E-01,0.0123144,0.0016326,0.00027352,-0.00187229,0.018365,-0.00476244,-0.0152878,-0.00469838,-0.0126623,-0.040814,0.0218747,0.00257045,0.00634424,-0.00760059,0.0142087
1.064,-60,0,24.3501,-165.964,3.04E-01,-0.00334197,-0.00731048,0.0187437,0.0122521,0.0302062,0.0114239,-0.00757491,0.00827708,0.00407767,-0.0359416,0.00727766,0.0137498,0.000830367,-0.0113336,0.00387253
1.064,-60,0,23.5782,180,3.01E-01,-0.00567182,-0.0017932,0.00080491,-0.00736883,0.0417724,0.0128548,-0.000988347,0.0090128,-0.00967799,-0.0396336,0.00110663,0.00532923,0.00209271,0.00413213,0.00371301
1.064,-60,0,24.3501,165.964,3.03E-01,-0.00215413,-0.00399097,0.00769047,0.0124799,0.0511754,-0.00146242,-0.00166597,0.00148261,0.000649184,-0.0246989,-0.00587927,-0.00526127,-0.00390265,-0.00894861,0.00107745
1.064,-60,0,26.5651,153.435,2.93E-01,-0.0148409,-0.00245161,-0.0100058,0.0186134,0.0221569,-0.0163101,0.0148805,-0.00705644,0.0022045,-0.0432017,-0.00056442,0.0110094,0.00214651,0.00493998,0.00683696
1.064,-60,0,30,143.13,2.99E-01,-0.0189783,0.0086767,-0.00424435,-0.00940332,0.0364167,0.000997913,0.00166035,0.0129706,0.0127083,-0.0351903,-0.00501277,-0.00406794,0.00218853,0.00563313,0.0155695
1.064,-60,0,34.4499,135,3.00E-01,-0.00741321,-0.0267633,-0.00812721,0.000952388,0.0212061,-0.0159188,0.00237503,0.030236,0.00318143,-0.0371102,-0.00586764,-0.00583767,-0.0130603,-0.00363256,0.0192427
1.064,-60,0,39.8151,128.66,2.96E-01,-0.0172423,-0.0267623,-0.00588183,0.00266168,0.0327511,-0.0101968,0.00521786,0.016753,-0.0145201,-0.0177849,-0.00235907,-0.018887,0.00650036,-0.00107594,0.0251124
1.064,-60,0,46.1462,123.69,2.95E-01,0.00456242,-0.00960669,-0.0101039,-0.0126049,-0.000384561,-0.00304412,0.00261699,0.0130177,-0.0100979,-0.0220132,-0.00425085,-0.018764,0.011481,-0.00403054,0.0159901
1.064,-60,0,53.7288,119.745,3.01E-01,-0.0338229,-0.0247679,0.0173715,-0.00775689,0.00514813,-0.0262085,-0.0163315,0.0226665,-0.0386597,-0.0237439,-0.00024323,0.0278938,0.000936769,-0.00490534,0.0501487
1.064,-60,0,63.4349,116.565,2.93E-01,-0.0451676,-0.00516502,-0.0127414,-0.0169162,-0.00577768,-0.00782351,-0.0379282,0.0191277,-0.0466315,-0.0333106,0.00496409,0.00354319,0.00174819,0.000183502,0.0325285
1.064,-60,0,80.0258,113.962,2.73E-01,-0.0259868,-0.00596846,0.00640758,-0.0167918,-0.0450854,-0.0319876,-0.0332134,0.0107493,-0.0777622,0.0209414,0.00256852,0.00126369,0.00893629,0.0482337,0.0717426
1.064,-60,0,71.5651,-108.435,2.85E-01,-0.026599,-0.0104429,0.0418702,-0.0104692,0.0140485,0.0199986,0.0096021,-0.037664,0.0819224,-0.0505434,0.0287162,0.048565,0.0159751,0.0158928,0.0562259
1.064,-60,0,58.6936,-110.556,2.87E-01,-0.0229559,0.00540087,-0.00978412,0.0193571,0.0248388,0.022406,0.0081265,-0.0310356,0.014515,-0.0144797,0.0134637,0.00611564,0.0235721,0.00752097,0.0172834
1.064,-60,0,49.6034,-113.199,2.97E-01,-0.0129562,0.00976801,-0.00168077,-0.00116274,0.0270608,0.00525379,0.0118003,-0.00904313,0.0191663,-0.0726887,-0.00232778,-0.00508371,0.0155557,0.00633427,0.0201762
1.064,-60,0,42.1304,-116.565,2.91E-01,-0.000990996,0.02111,0.0159011,0.00417794,0.0290449,0.031269,0.00709049,-0.0309886,0.0289674,-0.0208897,0.00438861,0.0128182,0.00468131,0.00248433,0.0193532
1.064,-60,0,35.6685,-120.964,2.99E-01,-0.0146816,0.0259964,-0.00635816,0.0101649,0.0116623,0.027193,-0.00842477,-0.0205997,0.0196914,-0.046227,0.00225407,-0.0108616,0.0168115,-0.00354721,0.0196944
1.064,-60,0,30,-126.87,2.96E-01,0.00222563,0.0142626,0.0109967,0.00935357,0.0233697,0.0259109,0.0089937,-0.0241679,0.00737087,-0.0206944,-0.0106383,-0.00332441,0.0192636,-0.000938736,0.00145085
1.064,-60,0,25.1041,-135,3.02E-01,0.00283904,0.02507,0.0187704,0.0257646,0.0379629,0.0136552,0.00395686,0.00793838,-0.01492,-0.0256126,-0.0108969,-0.00855152,0.0171567,-0.00223367,0.0161369
1.064,-60,0,21.1343,-146.31,3.04E-01,-0.00733221,-0.0158741,0.00123636,0.0165227,0.0492824,0.00691438,-0.0117673,-0.0019301,0.00797658,-0.028982,-0.00277602,-0.0166575,0.0046732,-0.00204495,-0.00243513
1.064,-60,0,18.4349,-161.565,3.01E-01,0.00613849,0.00165539,0.00161447,0.010406,0.0276688,0.00503143,0.00334663,0.0064626,-0.00147033,-0.0342784,0.000204002,0.020994,0.010694,-0.00724412,-0.0063926
1.064,-60,0,17.4576,180,3.01E-01,0.00850145,0.00111746,-0.004274,-0.0151695,0.0164805,-0.00652578,-0.000102244,0.0141,0.0144789,-0.0198729,-0.0101104,0.00240765,-0.0124172,0.00595397,0.00467256
1.064,-60,0,18.4349,161.565,3.02E-01,-0.00661087,-0.0156103,0.0144774,0.00643237,0.0330617,-0.00299851,0.00892602,0.0131663,0.00620052,-0.0392442,-0.00883729,-0.00425803,0.00762957,-0.0204412,0.00523702
1.064,-60,0,21.1343,146.31,2.99E-01,0.00218037,-0.0111084,0.00440705,0.00247432,0.0406642,-0.0110712,-0.0238937,0.00413017,-0.0125361,-0.0330509,-0.00746448,0.0107783,-0.000785045,0.00128973,-0.000246562
1.064,-60,0,25.1041,135,3.03E-01,0.00725723,-0.0185154,0.00096938,-0.00637673,0.0524095,-0.0234368,-0.00424495,0.0082314,-0.00997956,-0.017207,-0.0135608,0.00252235,-0.00688637,-0.00117814,0.00320886
1.064,-60,0,30,126.87,3.02E-01,-0.00780005,0.00811089,-0.0169254,0.000503229,0.00710183,-0.0232689,-0.0247243,-0.001539,-0.00532788,-0.045405,-0.00798601,0.00804142,-0.0171974,-0.00212109,0.0259157
1.064,-60,0,35.6685,120.964,2.99E-01,-0.027893,-0.0143323,-0.00422251,0.0157656,0.0170033,-0.0177667,-0.00478759,0.030526,-0.0258976,-0.0218264,-0.0108993,0.00856901,-0.0058409,-0.00430379,-0.00718771
1.064,-60,0,42.1304,116.565,2.96E-01,-0.0213611,-0.00478568,-0.0135754,0.000765862,0.0401887,-0.0182497,-0.0132407,0.0188988,-0.0175936,-0.00360799,-0.0148975,0.0066642,-0.00782149,-0.0155301,0.0206212
1.064,-60,0,49.6034,113.199,2.95E-01,-0.0176397,-0.00248947,-0.00121805,-0.0148421,-0.0016218,-0.0153875,-0.00819514,0.00811298,-0.0258466,-0.0219667,0.00500633,-0.00660271,-0.0298633,0.0171705,0.0365082
1.064,-60,0,58.6936,110.556,2.96E-01,-0.0304576,-0.0196489,0.0331773,-0.00348385,-0.00163483,-0.00514213,-0.012506,0.0119846,-0.0330883,-0.0492554,0.00701092,-0.00412799,-0.00253156,-0.0138645,0.041012
1.064,-60,0,71.5651,108.435,2.93E-01,-0.01682,-0.0108579,-0.0202219,-0.00387312,-0.0455216,-0.00381075,-0.0099842,0.000628751,-0.0517012,-0.0173775,-0.00486034,0.00785043,0.0295213,0.0684463,0.037695
1.064,-60,0,67.2135,-102.529,2.83E-01,-0.031342,0.0274496,0.0122689,0.0272406,-0.0302315,-0.0093527,0.0190668,-0.0270912,0.0326913,-0.022338,0.0110576,0.00785864,0.0259021,0.0192903,0.0469748
1.064,-60,0,55.5501,-104.036,2.93E-01,-0.020447,0.00742649,-0.0286824,0.0374697,-0.0401774,0.0300906,0.0159413,-0.0216156,0.0196025,-0.0219739,0.0180085,0.0146958,0.0210456,0.01408,0.0279063
1.064,-60,0,46.7199,-105.945,2.99E-01,-0.0164855,0.0317272,0.00592741,-1.18E-05,0.0141538,0.0299099,0.0171715,-0.0156758,0.00265659,-0.0496464,0.00239184,-0.00657677,0.0257625,-0.00427499,0.0116346
1.064,-60,0,39.2315,-108.435,3.02E-01,-0.0240413,0.0146879,0.00559173,0.0100821,0.00978834,0.0183958,0.00745875,-0.0368366,0.0113389,-0.0447304,0.000236181,0.0148531,0.0234037,-0.0103199,0.0165136
1.064,-60,0,32.5827,-111.801,2.98E-01,-0.00175357,0.00911646,0.0222194,0.0135254,0.0260131,-0.00269115,0.00633596,-0.000309392,0.00976874,-0.0253208,0.000235314,0.00136786,0.0121401,-0.00975584,0.0216377
1.064,-60,0,26.5651,-116.565,3.05E-01,-0.0115481,-0.000247307,0.00720113,0.00939016,0.0253983,0.00323011,0.00860516,-0.0124802,0.00156506,-0.0450728,0.0119474,0.00122394,0.0189609,-0.00196899,0.00377628
1.064,-60,0,21.1343,-123.69,3.03E-01,-0.0109551,0.0105762,0.00196857,0.0217839,0.0145679,0.00696573,0.00886284,-0.0114299,-0.000248733,-0.0525673,-0.00500024,-0.00779586,0.0199846,-0.00582609,0.00230783
1.064,-60,0,16.4299,-135,3.04E-01,0.000110183,0.00252465,0.00768299,0.00627564,0.0378377,0.00761591,0.00430785,-0.0181827,0.00873022,-0.0320129,-0.000226501,-0.00628863,-0.00649107,-0.00919088,0.0134468
1.064,-60,0,12.921,-153.435,3.02E-01,-0.00255442,0.00313216,-0.0206015,0.00240659,0.0467799,0.00137081,0.0176551,0.0032465,0.00103511,-0.0320279,-0.0104292,-0.0300689,0.00443965,-0.0148202,0.0240895
1.064,-60,0,11.537,180,3.04E-01,-0.00130506,-0.00156154,0.00130429,-0.00141886,0.0297771,-0.00627422,-0.00666002,-0.00979656,0.00242428,-0.0323957,-0.00218897,0.0168637,0.0222509,-0.0042476,0.00779008
1.064,-60,0,12.921,153.435,3.04E-01,0.00614823,-0.00586664,0.00119899,-0.00405136,0.0186017,-0.0206349,0.000495302,0.0195049,-0.00769386,-0.0271722,0.00715431,-0.0022591,-0.00232057,-0.00445466,0.0064966
1.064,-60,0,16.4299,135,3.03E-01,0.00477979,-0.0059497,0.00893802,0.00643691,0.00941571,-0.00240908,-0.000864367,0.0031384,-0.0068401,-0.029303,0.00574833,-0.00381525,0.000767907,-0.0124956,0.00391619
1.064,-60,0,21.1343,123.69,3.05E-01,-0.00269222,-0.00296261,0.00697088,0.00422188,0.0385288,-0.013507,0.00425173,0.0269162,-0.0221798,-0.0391455,-0.0275947,0.000496416,0.00275729,-0.000862686,0.00148448
1.064,-60,0,26.5651,116.565,3.05E-01,0.0152704,-0.00100429,-0.00751027,0.00677185,0.0248619,-0.0138891,-0.00994752,0.0161272,0.00201749,-0.0122076,0.00443395,-0.00882632,-0.0022361,-0.00222757,0.0207866
1.064,-60,0,32.5827,111.801,3.04E-01,-0.00777795,-0.0244946,0.00754152,0.00080163,0.018801,0.00324686,-0.0131973,0.0195191,-0.00384863,-0.0238021,-0.00926161,0.00258869,-0.0150443,-0.0164894,0.00165262
1.064,-60,0,39.2315,108.435,2.97E-01,-0.0258884,-0.0143826,-0.00141087,-0.000520457,0.00902612,-0.0174673,-0.00278961,0.00180794,-0.0496072,-0.0236146,-0.0189765,-0.00774742,0.00773722,-0.0081858,0.0025517
1.064,-60,0,46.7199,105.945,3.00E-01,-0.00859544,-0.0225569,0.00985993,0.0157857,0.00250561,-0.0251404,-0.0225844,0.0242233,-0.0211137,-0.0167037,0.0130432,0.0083148,-0.0165294,-0.0156646,0.0286664
1.064,-60,0,55.5501,104.036,2.95E-01,-0.00562397,0.01691,-0.0077016,0.00525878,-0.00227111,-0.0437505,-0.0107455,0.0203104,-0.03379,-0.0335003,-0.0155492,-0.0168628,-0.0343595,-0.010843,0.0245437
1.064,-60,0,67.2135,102.529,2.94E-01,-0.0488758,-0.0181093,-0.00705089,0.00628151,0.018006,-0.0262789,-0.00628866,0.0225419,-0.0450518,-0.0363313,-0.0108861,0.00598563,-0.0181724,-0.0150138,0.0458181
1.064,-60,0,64.8959,-96.3402,2.93E-01,-0.0400014,0.0383733,0.0348366,0.0202661,-0.0415781,0.0220491,0.0258262,-0.0527899,0.0490028,-0.0374079,-0.0179365,-0.00436234,0.0394282,-0.0112717,0.045771
1.064,-60,0,53.7288,-97.125,3.05E-01,-0.0492464,0.045877,0.0134017,0.0294141,-0.0220103,0.0217023,0.0404399,-0.0130412,0.0301393,-0.0323427,0.00420397,0.00413666,0.0436244,0.00507047,0.0322724
1.064,-60,0,45,-98.1301,3.03E-01,-0.0192029,0.0385251,-0.0107139,0.0188504,0.0190504,0.00835284,0.0217068,-0.0242964,0.0141658,-0.0482059,0.00285622,-0.00715913,0.017547,0.00226364,0.0175222
1.064,-60,0,37.465,-99.4623,3.03E-01,-0.00622989,0.00555432,0.00127891,0.028235,0.00405309,0.0220802,0.0145973,0.00114506,0.0286796,0.000407503,-0.00150051,-0.0115488,0.0201493,-0.00856268,0.018303
1.064,-60,0,30.6573,-101.31,3.04E-01,-0.000394314,0.00719475,0.00324531,0.0155738,0.0254702,0.0240034,0.00523027,-0.0197804,0.0042565,-0.0266752,0.00240078,-0.0005771,0.0146302,-0.0222452,0.00991252
1.064,-60,0,24.3501,-104.036,3.06E-01,-0.00987366,0.0215308,0.00848646,0.0289456,0.00933093,0.0111501,0.00992567,-0.00436565,-0.0018479,-0.0211349,-0.00108785,-0.00982411,0.0187448,-0.0258791,0.00769942
1.064,-60,0,18.4349,-108.435,3.04E-01,0.0115578,0.023726,0.0156477,0.00146091,0.0296263,0.00708921,-0.0027778,-0.00442171,0.00590967,-0.0115736,0.0133287,-0.00785512,-0.00352561,-0.0296909,0.0145367
1.064,-60,0,12.921,-116.565,3.06E-01,0.0211701,0.0112674,0.00903736,0.0344247,0.0266569,0.0196533,0.00868009,-0.00494772,0.0118339,-0.0270649,0.00298846,0.015997,0.019519,-0.00715896,0.00435588
1.064,-60,0,8.1301,-135,3.06E-01,0.00996344,-0.00415552,-0.00994009,0.01601,0.0350775,0.00876631,-0.00756266,-0.00664861,0.00436564,-0.0419071,0.0159714,0.00792575,0.00906253,-0.00461555,0.00650552
1.064,-60,0,5.73917,180,3.02E-01,0.0177833,0.0135394,0.0118932,0.0238023,0.0220186,0.00693868,0.00525524,-0.00484038,-0.0106959,-0.02344,-0.00832955,-0.00565086,0.00617622,-0.0147045,0.0286822
1.064,-60,0,8.1301,135,3.03E-01,0.0122881,-0.00148472,0.00374215,0.0115105,0.0256629,-0.00471791,-0.0126641,0.0124911,0.00342748,-0.0208684,-0.000756777,0.00526558,-0.00951825,-0.0216756,0.0119794
1.064,-60,0,12.921,116.565,3.05E-01,0.000735635,-0.00084889,-0.000723975,-0.00140324,0.038333,-0.0097589,-0.016376,0.0110195,0.0126855,-0.025687,-0.00241301,0.00489624,-0.00313854,-0.00704742,-0.00246109
1.064,-60,0,18.4349,108.435,3.04E-01,-0.00887129,-0.00769386,-0.00064127,0.021493,0.0347462,-0.0186855,-0.00364477,0.0155953,0.00672472,-0.025146,0.0107988,-0.00413095,-0.0214344,-0.0185998,0.0112421
1.064,-60,0,24.3501,104.036,2.96E-01,0.00684601,-0.0167547,-0.00615777,0.000389808,0.0201168,-0.0182762,-0.0192989,0.0383337,0.0184651,-0.0175786,0.0086472,0.00210651,0.00353816,-0.0200849,0.0126872
1.064,-60,0,30.6573,101.31,3.02E-01,-0.016914,-0.019898,-0.0115373,0.0141927,0.0207216,-0.00714717,-0.0222017,0.011993,-0.0130431,-0.0335932,0.00245745,-0.00125937,-0.015919,-0.00996737,0.0366974
1.064,-60,0,37.465,99.4623,3.03E-01,-0.0069486,-0.0198596,0.00141444,-0.00267094,0.00301294,-0.0222453,-0.0181411,0.00477887,-0.0112897,-0.0416111,0.000373713,-0.00284113,-0.0206964,-0.00608967,0.0216311
1.064,-60,0,45,98.1301,3.06E-01,-0.0149131,-0.0157825,-0.00465172,0.00412298,0.018959,-0.0156955,-0.0049049,0.0125328,-0.0086499,-0.0463207,-0.00309192,-0.0119587,-0.0127162,0.00628744,0.0454112
1.064,-60,0,53.7288,97.125,2.98E-01,-0.0118125,-0.0453731,0.0100267,-0.00608584,-0.00591303,-0.00152827,-0.0135609,0.0215814,-0.0220122,-0.0403853,-0.00930928,-0.0188284,-0.0312898,-0.00622375,0.0389081
1.064,-60,0,64.8959,96.3402,2.95E-01,-0.0194818,-0.0283722,0.0279802,0.0131524,-0.0268147,-0.0208203,-0.00226614,0.0387974,-0.0254715,-0.0282353,0.0136712,0.0332057,-0.0178334,-0.0237505,0.0630448
1.064,-60,0,64.1581,-90,3.10E-01,-0.0486308,0.0297423,0.0300652,0.0392047,-0.0195543,0.0284268,0.0147406,-0.0541009,0.0341243,-0.0529268,-0.00319561,0.0132614,0.0336029,-0.00552249,0.048755
1.064,-60,0,53.1301,-90,3.09E-01,-0.0172132,0.0332904,0.00585175,0.0229667,-0.0108387,0.0239276,0.0247304,-0.00209648,0.00320567,-0.0497118,0.0218479,0.0171115,0.0337728,-0.000431797,0.0568507
1.064,-60,0,44.427,-90,3.04E-01,-0.0195414,0.0394121,0.00082159,0.026862,-0.00413764,0.0301195,0.014343,-0.0212036,0.00858129,-0.03994,0.0089112,0.00438162,0.0213379,-0.000848193,0.032731
1.064,-60,0,36.8699,-90,3.09E-01,-0.0289455,0.0368138,0.00117662,0.0348499,0.00551947,0.0181575,0.0154497,-0.0221014,-0.00640782,-0.0512506,0.0153604,8.74E-05,0.00380218,-0.0143337,0.0298016
1.064,-60,0,30,-90,3.09E-01,0.00959452,0.0192572,0.0226446,0.02237,0.00344876,0.0395115,0.0144658,0.0002641,0.00955148,-0.0214393,-0.000118661,0.0171388,0.0167596,-0.0114872,0.0176814
1.064,-60,0,23.5782,-90,3.05E-01,0.00214601,0.0150069,0.00600769,0.0171585,0.0250623,0.0217146,0.00287028,0.00174316,-0.0153403,-0.0343261,0.0263056,-0.0025047,0.0225058,-0.00729954,0.0312251
1.064,-60,0,17.4576,-90,3.10E-01,-0.00437719,0.00799943,0.011366,0.0166509,0.0373304,0.0290657,0.0033646,-0.00154516,-0.012484,-0.0164584,0.0164959,-0.00195337,0.0119721,-0.00878227,0.0152514
1.064,-60,0,11.537,-90,3.08E-01,0.00624642,0.0117014,-0.0149905,0.0305021,0.0260123,0.0216781,-0.00957134,0.0198868,-0.0104572,-0.0177177,0.00990969,0.00502728,0.00842054,-0.0196178,0.0172649
1.064,-60,0,5.73917,-90,3.08E-01,0.00956405,0.0130139,-0.0129797,0.0150574,0.0357644,0.00639836,0.00653133,0.0063177,0.00452103,-0.0197528,0.0102325,-0.00268381,0.0161833,-0.0183552,0.0117741
1.064,-60,0,0.001,0,3.11E-01,0.0276384,-0.000222101,-0.00545994,0.0146773,0.0435479,0.00345259,-0.0110435,-0.0103576,-0.00529912,-0.0180206,0.00672431,0.00837969,0.0223954,-0.018125,0.00048464
1.064,-60,0,5.73917,90,3.08E-01,0.0164547,-0.010814,0.003601,0.019734,0.0442722,-8.83E-05,-0.012658,0.0236535,0.00785591,-0.0193465,0.0134857,-0.00667894,0.00834707,-0.0231617,0.0172341
1.064,-60,0,11.537,90,3.06E-01,0.00190694,-0.00855813,0.0107702,0.00529256,0.0213506,-0.00521757,0.0026925,0.000195521,0.0155766,-0.0275555,0.00529398,0.00674971,0.000798048,-0.013916,0.00947466
1.064,-60,0,17.4576,90,3.03E-01,-0.00789221,-0.0111164,0.00616378,0.0142972,0.0216295,0.00451708,-0.00515391,0.0135031,0.00759844,-0.0327108,0.00129872,0.0114299,-0.00431757,-0.0214116,0.0281594
1.064,-60,0,23.5782,90,3.06E-01,0.00433321,-0.0172396,0.00386342,-0.00220927,0.0138073,-0.0218514,-0.0123907,0.0297606,-0.000801441,-0.0148821,0.0273276,-0.0111878,-0.0244275,-0.0170841,0.0381019
1.064,-60,0,30,90,3.07E-01,0.00470386,-0.0299999,0.0145538,0.00304701,0.0283887,-0.00946131,-0.0320557,0.0148457,0.00902679,-0.0225951,0.00545513,0.00101809,-0.015298,-0.0143376,0.0305916
