lambda,Sta_01,Sta_02,Sta_03,Sta_04,Sta_05,Sta_06,Sta_07,Sta_08,Sta_09,Sta_10
651,NA,NA,1.17596,1.29131,1.2901,NA,1.23878,1.42334,0.68639,0.81279
652,NA,NA,1.16837,1.28381,1.28265,NA,1.23181,1.41531,0.68241,0.80825
653,NA,NA,1.16199,1.27777,1.27664,NA,1.22631,1.40911,0.67946,0.80485
654,NA,NA,1.15933,1.27581,1.27471,NA,1.22475,1.40743,0.67869,0.80402
655,NA,NA,1.15709,1.27499,1.27381,NA,1.22431,1.40711,0.67868,0.8041
656,NA,NA,1.15359,1.27379,1.27237,NA,1.22357,1.40655,0.6787,0.80425
657,NA,NA,1.1504,1.27293,1.27127,NA,1.22315,1.40636,0.67891,0.8046
658,NA,NA,1.15083,1.27584,1.27393,NA,1.22637,1.41035,0.68111,0.80734
659,NA,NA,1.15747,1.28342,1.28115,NA,1.23406,1.41944,0.68554,0.81299
660,NA,NA,1.16465,1.29162,1.28897,NA,1.24233,1.42922,0.69031,0.81902
661,NA,NA,1.17016,1.29795,1.29495,NA,1.24883,1.43694,0.69408,0.82389
662,NA,NA,1.17878,1.30515,1.30181,NA,1.25608,1.44541,0.69828,0.82902
663,NA,NA,1.1872,1.31101,1.30736,NA,1.26201,1.45229,0.70175,0.83317
664,NA,NA,1.19247,1.31337,1.30942,NA,1.26459,1.4553,0.70335,0.83511
665,NA,NA,1.19604,1.31465,1.31052,NA,1.26611,1.45709,0.70426,0.83628
666,NA,NA,1.19828,1.31563,1.31153,NA,1.26735,1.45853,0.70486,0.83713
667,NA,NA,1.19971,1.31571,1.31165,NA,1.26772,1.45897,0.70497,0.83741
668,NA,NA,1.19991,1.31444,1.31042,NA,1.26679,1.45792,0.70436,0.83683
669,NA,NA,1.19875,1.31245,1.30849,NA,1.26502,1.45587,0.7031,0.83569
670,NA,NA,1.19736,1.31023,1.30632,NA,1.26302,1.45356,0.70172,0.8344
671,NA,NA,1.19624,1.30828,1.30444,NA,1.26129,1.45157,0.70048,0.83329
672,NA,NA,1.19448,1.30628,1.30239,NA,1.25949,1.44929,0.69925,0.83205
673,NA,NA,1.19243,1.30422,1.30023,NA,1.25762,1.44685,0.69801,0.83073
674,NA,NA,1.19041,1.30219,1.29811,NA,1.25577,1.44444,0.69679,0.82943
675,NA,NA,1.18894,1.30041,1.29623,NA,1.25419,1.44234,0.69573,0.82827
676,NA,NA,1.18815,1.29857,1.29427,NA,1.25256,1.44021,0.69471,0.827
677,NA,NA,1.18661,1.2959,1.29148,NA,1.25014,1.43715,0.69326,0.82521
678,NA,NA,1.18331,1.29132,1.28679,NA,1.24588,1.43199,0.69078,0.82221
679,NA,NA,1.18209,1.28561,1.28127,NA,1.24014,1.4255,0.68715,0.81783
680,NA,NA,1.17916,1.27801,1.27387,NA,1.2326,1.41694,0.68252,0.81226
681,NA,NA,1.1728,1.26672,1.26279,NA,1.22149,1.40427,0.67591,0.80434
682,NA,NA,1.16011,1.25048,1.24686,NA,1.20544,1.38589,0.66612,0.7928
683,NA,NA,1.14474,1.2326,1.22935,NA,1.18771,1.36556,0.65511,0.77991
684,NA,NA,1.12984,1.21523,1.21235,NA,1.17047,1.34579,0.64437,0.76735
685,NA,NA,1.11103,1.19562,1.19309,NA,1.15105,1.32327,0.63241,0.75333
686,NA,NA,1.0895,1.17762,1.17538,NA,1.1331,1.30187,0.62122,0.74023
687,NA,NA,1.07336,1.16543,1.16345,NA,1.12075,1.2869,0.61311,0.73079
688,NA,NA,1.05994,1.15619,1.15449,NA,1.11124,1.2752,0.60654,0.7232
689,NA,NA,1.04627,1.1482,1.1469,NA,1.10297,1.26426,0.60103,0.71677
690,NA,NA,1.03773,1.14582,1.14491,NA,1.10008,1.2595,0.59846,0.71385
691,NA,NA,1.03477,1.14964,1.14912,NA,1.10314,1.26154,0.59912,0.71478
692,NA,NA,1.03556,1.15464,1.15433,NA,1.10744,1.26513,0.60064,0.71685
693,NA,NA,1.03814,1.15962,1.1594,NA,1.11178,1.26888,0.60231,0.71919
694,NA,NA,1.04039,1.16424,1.16412,NA,1.11577,1.27222,0.6038,0.72131
695,NA,NA,1.04326,1.16896,1.16881,NA,1.11994,1.27595,0.60554,0.72371
696,NA,NA,1.04657,1.17276,1.17231,NA,1.12348,1.27937,0.60728,0.72608
697,NA,NA,1.04935,1.17597,1.17522,NA,1.12644,1.28214,0.60871,0.72809
698,NA,NA,1.05155,1.17852,1.17747,NA,1.12878,1.28419,0.60981,0.72968
699,NA,NA,1.0524,1.1798,1.17858,NA,1.13038,1.28581,0.61088,0.73126
700,NA,NA,1.05328,1.18113,1.17976,NA,1.1321,1.2876,0.61205,0.73297
701,NA,NA,1.0545,1.18285,1.18133,NA,1.13418,1.28981,0.61342,0.73491
702,NA,NA,1.05615,1.18442,1.18276,NA,1.13616,1.29213,0.61495,0.7371
703,NA,NA,1.0581,1.18594,1.18414,NA,1.13811,1.29459,0.61659,0.73949
704,NA,NA,1.06075,1.18823,1.18629,NA,1.14079,1.29788,0.61864,0.74235
705,NA,NA,1.06521,1.19208,1.18997,NA,1.14494,1.30285,0.62149,0.74615
706,NA,NA,1.07053,1.195,1.19261,NA,1.14806,1.30668,0.62383,0.74916
707,NA,NA,1.07238,1.19403,1.19138,NA,1.14745,1.30628,0.62414,0.74973
708,NA,NA,1.07205,1.19064,1.18773,NA,1.14451,1.30322,0.62318,0.74879
709,NA,NA,1.07471,1.18862,1.18582,NA,1.14238,1.3004,0.62177,0.74701
710,NA,NA,1.07689,1.18581,1.18318,NA,1.13944,1.29658,0.61981,0.74455
711,NA,NA,1.07199,1.1752,1.17275,NA,1.129,1.28423,0.61377,0.7372
712,NA,NA,1.05828,1.15729,1.15539,NA,1.11091,1.26231,0.6025,0.72383
713,NA,NA,1.04151,1.13762,1.13648,NA,1.09068,1.23738,0.58936,0.70839
714,NA,NA,1.02398,1.11711,1.11675,NA,1.06966,1.21157,0.57581,0.69246
715,NA,NA,1.00018,1.09156,1.09197,NA,1.04379,1.18025,0.5596,0.67341
716,NA,NA,0.97054,1.06665,1.06791,NA,1.0184,1.14932,0.54334,0.65472
717,NA,NA,0.94556,1.0468,1.04889,NA,0.99784,1.12387,0.52968,0.63917
718,NA,NA,0.92171,1.02818,1.03111,NA,0.97846,1.09976,0.51666,0.62437
719,NA,NA,0.89806,1.01012,1.01352,NA,0.96031,1.07799,0.50539,0.61145
720,NA,NA,0.88132,0.9998,1.00366,NA,0.94961,1.06469,0.49818,0.60339
721,NA,NA,0.86904,0.99458,0.99892,NA,0.94375,1.05682,0.49351,0.59841
722,NA,NA,0.8595,0.98993,0.99445,NA,0.9387,1.05022,0.48994,0.59446
723,NA,NA,0.85397,0.98723,0.99164,NA,0.93579,1.04642,0.48821,0.5924
724,NA,NA,0.85179,0.98841,0.99274,NA,0.93657,1.04672,0.48839,0.59268
725,NA,NA,0.85078,0.99097,0.99513,NA,0.93879,1.04884,0.4896,0.59414
726,NA,NA,0.8486,0.99215,0.99579,NA,0.94031,1.05093,0.49155,0.59624
727,NA,NA,0.84807,0.99525,0.99837,NA,0.94365,1.05505,0.49444,0.59949
728,NA,NA,0.85314,1.00493,1.00756,NA,0.95323,1.06616,0.50061,0.60672
729,NA,NA,0.86226,1.01515,1.01684,NA,0.96411,1.07963,0.50865,0.61621
730,NA,NA,0.8722,1.02585,1.02655,NA,0.97553,1.09381,0.51711,0.62621
731,NA,NA,0.88448,1.0393,1.03901,NA,0.98958,1.11094,0.52697,0.63792
732,NA,NA,0.8999,1.05402,1.05274,NA,1.00507,1.13009,0.53791,0.65098
733,NA,NA,0.91591,1.06701,1.06476,NA,1.01914,1.14806,0.54839,0.66354
734,NA,NA,0.93065,1.07849,1.07527,NA,1.03178,1.16442,0.55811,0.67519
735,NA,NA,0.94537,1.08974,1.08562,NA,1.04417,1.18056,0.5677,0.68665
736,NA,NA,0.95944,1.09938,1.0947,NA,1.05496,1.19509,0.57635,0.69691
737,NA,NA,0.97121,1.10637,1.10113,NA,1.06321,1.20674,0.58363,0.7055
738,NA,NA,0.98162,1.11181,1.10602,NA,1.06997,1.2167,0.59008,0.7131
739,NA,NA,0.99007,1.11721,1.11082,NA,1.07641,1.2254,0.59603,0.72001
740,NA,NA,0.99729,1.12144,1.11445,NA,1.08171,1.2327,0.60131,0.7261
741,NA,NA,1.00381,1.12489,1.11731,NA,1.08625,1.23914,0.60617,0.73168
742,NA,NA,1.00985,1.12815,1.1201,NA,1.09047,1.24501,0.61068,0.73665
743,NA,NA,1.01493,1.13068,1.12229,NA,1.09385,1.24974,0.61455,0.74066
744,NA,NA,1.01933,1.13244,1.12372,NA,1.09648,1.25362,0.618,0.74417
745,NA,NA,1.02357,1.13409,1.12507,NA,1.09886,1.25728,0.62113,0.74737
746,NA,NA,1.02686,1.13489,1.12564,NA,1.09979,1.2596,0.62278,0.74913
747,NA,NA,1.02734,1.13259,1.12314,NA,1.09773,1.25847,0.62272,0.74884
748,NA,NA,1.02732,1.12976,1.12011,NA,1.09514,1.25674,0.62237,0.74819
749,NA,NA,1.02963,1.12844,1.11859,NA,1.0939,1.25572,0.62157,0.74779
750,NA,NA,1.03158,1.12657,1.11654,NA,1.09213,1.25398,0.62034,0.74694
751,NA,NA,1.02722,1.11783,1.10767,NA,1.08368,1.24458,0.61532,0.74154
752,NA,NA,1.02204,1.10385,1.09393,NA,1.07007,1.22918,0.60726,0.732
753,NA,NA,1.01845,1.08713,1.07782,NA,1.05373,1.21058,0.59756,0.71997
754,NA,NA,1.00231,1.05703,1.04843,NA,1.02441,1.17706,0.5805,0.69908
755,NA,NA,0.97078,1.01227,1.00462,NA,0.9808,1.12728,0.55517,0.66819
756,NA,NA,0.93219,0.96521,0.95907,NA,0.9346,1.07525,0.5277,0.63451
757,NA,NA,0.88999,0.9145,0.90988,NA,0.88487,1.01915,0.49825,0.59847
758,NA,NA,0.83731,0.85326,0.85017,NA,0.82497,0.9513,0.46313,0.55562
759,NA,NA,0.77503,0.80023,0.79808,NA,0.77284,0.89208,0.43233,0.51843
760,NA,NA,0.73524,0.77209,0.77076,NA,0.74476,0.86058,0.41501,0.49747
761,NA,NA,0.70318,0.75226,0.75173,NA,0.72468,0.83832,0.40212,0.48181
762,NA,NA,0.67304,0.73679,0.7364,NA,0.70919,0.82064,0.39258,0.47042
763,NA,NA,0.65048,0.73098,0.73009,NA,0.70343,0.81346,0.38926,0.46672
764,NA,NA,0.65347,0.75391,0.75249,NA,0.72533,0.83827,0.40125,0.48137
765,NA,NA,0.67736,0.79793,0.79577,NA,0.76771,0.88654,0.42491,0.51017
766,NA,NA,0.7146,0.84051,0.83706,NA,0.80957,0.93349,0.44975,0.54084
767,NA,NA,0.74991,0.88079,0.87603,NA,0.84923,0.97787,0.47339,0.57009
768,NA,NA,0.79017,0.92687,0.92075,NA,0.89449,1.02868,0.5002,0.60317
769,NA,NA,0.83436,0.96808,0.96081,NA,0.93536,1.07484,0.52479,0.63333
770,NA,NA,0.86902,0.99703,0.9887,NA,0.96443,1.10748,0.54282,0.65554
771,NA,NA,0.89978,1.02153,1.01216,NA,0.98918,1.13517,0.55841,0.67481
772,NA,NA,0.92438,1.04158,1.03147,NA,1.00925,1.158,0.57084,0.69022
773,NA,NA,0.94036,1.05355,1.04293,NA,1.02125,1.17191,0.57836,0.69967
774,NA,NA,0.95253,1.06127,1.05018,NA,1.02913,1.18108,0.58354,0.70629
775,NA,NA,0.96186,1.06662,1.05512,NA,1.03465,1.1875,0.58727,0.71115
776,NA,NA,0.96602,1.06916,1.05746,NA,1.03723,1.19037,0.58888,0.71346
777,NA,NA,0.96723,1.06846,1.05659,NA,1.03666,1.18962,0.5887,0.71361
778,NA,NA,0.96823,1.06753,1.05549,NA,1.03587,1.18862,0.58839,0.71359
779,NA,NA,0.9694,1.0679,1.05559,NA,1.03612,1.18834,0.58823,0.71358
780,NA,NA,0.96977,1.06751,1.05493,NA,1.03561,1.18715,0.5876,0.71296
781,NA,NA,0.96766,1.06439,1.05157,NA,1.03244,1.18291,0.58545,0.71052
782,NA,NA,0.96471,1.06064,1.04778,NA,1.02851,1.17765,0.58255,0.70713
783,NA,NA,0.96187,1.05721,1.04442,NA,1.02478,1.17254,0.57955,0.70359
784,NA,NA,0.95781,1.05243,1.03974,NA,1.01974,1.16593,0.57581,0.69916
785,NA,NA,0.95257,1.04668,1.03422,NA,1.01378,1.15837,0.57147,0.69406
786,NA,NA,0.94665,1.04093,1.02903,NA,1.0079,1.15112,0.56695,0.6889
787,NA,NA,0.94037,1.03478,1.02344,NA,1.00163,1.14341,0.56221,0.68347
788,NA,NA,0.93379,1.0283,1.01751,NA,0.99503,1.13535,0.55729,0.67783
789,NA,NA,0.92696,1.02212,1.01148,NA,0.98869,1.1278,0.553,0.67267
790,NA,NA,0.92144,1.01738,1.00688,NA,0.98373,1.12185,0.54949,0.66845
791,NA,NA,0.91659,1.01339,1.00301,NA,0.9795,1.11672,0.54638,0.66472
792,NA,NA,0.91189,1.00953,0.99923,NA,0.97561,1.11169,0.54373,0.66155
793,NA,NA,0.90746,1.00596,0.99569,NA,0.97213,1.10695,0.54149,0.65886
794,NA,NA,0.90346,1.00284,0.99261,NA,0.96911,1.10272,0.5395,0.65648
795,NA,NA,0.90001,1.00008,0.98992,NA,0.9664,1.099,0.53764,0.65431
796,NA,NA,0.89737,0.99759,0.9876,NA,0.96394,1.09586,0.53579,0.65227
797,NA,NA,0.89501,0.99542,0.98558,NA,0.96177,1.09305,0.5341,0.65043
798,NA,NA,0.89285,0.99346,0.98379,NA,0.95982,1.0905,0.53254,0.64873
799,NA,NA,0.89109,0.99154,0.98205,NA,0.95774,1.08829,0.53078,0.64691
800,NA,NA,0.88976,0.9901,0.98078,NA,0.95613,1.08662,0.52928,0.64541
