lambda,Sta_01,Sta_02,Sta_03,Sta_04,Sta_05,Sta_06,Sta_07,Sta_08,Sta_09,Sta_10
651,NA,NA,NA,1.30847,1.27664,1.35643,1.24142,1.17445,0.63909,0.82939
652,NA,NA,NA,1.30095,1.26912,1.34863,1.23437,1.16749,0.63533,0.82471
653,NA,NA,NA,1.29494,1.26303,1.34242,1.22881,1.16203,0.63248,0.82116
654,NA,NA,NA,1.29307,1.26097,1.34051,1.22717,1.16029,0.63166,0.82024
655,NA,NA,NA,1.29237,1.25996,1.33984,1.22668,1.15978,0.6316,0.82026
656,NA,NA,NA,1.2913,1.25849,1.33886,1.2259,1.15924,0.63163,0.82035
657,NA,NA,NA,1.29058,1.25734,1.33823,1.22544,1.159,0.63183,0.82067
658,NA,NA,NA,1.29368,1.25993,1.34158,1.22863,1.16221,0.63392,0.82341
659,NA,NA,NA,1.30152,1.26716,1.34989,1.23633,1.16973,0.63834,0.82916
660,NA,NA,NA,1.30998,1.27499,1.35884,1.24462,1.17781,0.64307,0.83531
661,NA,NA,NA,1.31655,1.28099,1.36584,1.25112,1.1842,0.64688,0.84026
662,NA,NA,NA,1.3239,1.28786,1.37361,1.25837,1.19114,0.65092,0.84549
663,NA,NA,NA,1.32984,1.2934,1.3799,1.26429,1.19674,0.6542,0.84973
664,NA,NA,NA,1.33225,1.29551,1.38252,1.26684,1.19915,0.65574,0.8517
665,NA,NA,NA,1.33358,1.2966,1.384,1.26832,1.20049,0.65664,0.85294
666,NA,NA,NA,1.33466,1.29748,1.38516,1.26947,1.20144,0.65725,0.85393
667,NA,NA,NA,1.33483,1.29749,1.38538,1.26976,1.20156,0.65741,0.85434
668,NA,NA,NA,1.33363,1.29616,1.38419,1.26875,1.20046,0.6569,0.85388
669,NA,NA,NA,1.3317,1.29421,1.38226,1.26699,1.19857,0.65593,0.85282
670,NA,NA,NA,1.32953,1.29203,1.38009,1.26501,1.19647,0.65485,0.85161
671,NA,NA,NA,1.32764,1.29013,1.37821,1.26329,1.19462,0.6539,0.85059
672,NA,NA,NA,1.32569,1.28817,1.37626,1.26151,1.19267,0.65286,0.84936
673,NA,NA,NA,1.32367,1.28615,1.37424,1.25966,1.19063,0.65177,0.84803
674,NA,NA,NA,1.32168,1.28415,1.37225,1.25783,1.18862,0.65069,0.84671
675,NA,NA,NA,1.31996,1.28242,1.3705,1.25625,1.18684,0.64968,0.84553
676,NA,NA,NA,1.31818,1.28064,1.36861,1.25459,1.18499,0.64848,0.8442
677,NA,NA,NA,1.31555,1.27804,1.36586,1.25213,1.18237,0.64687,0.84235
678,NA,NA,NA,1.31099,1.27356,1.36109,1.24782,1.17802,0.64431,0.83925
679,NA,NA,NA,1.30503,1.26806,1.35493,1.24218,1.1724,0.64076,0.83475
680,NA,NA,NA,1.29716,1.26071,1.34678,1.23472,1.16505,0.63627,0.82904
681,NA,NA,NA,1.28554,1.24971,1.33475,1.22369,1.15435,0.62994,0.82093
682,NA,NA,NA,1.26889,1.23388,1.31745,1.20766,1.13892,0.6208,0.80913
683,NA,NA,NA,1.25059,1.21649,1.29842,1.18991,1.12187,0.61062,0.79595
684,NA,NA,NA,1.23282,1.1996,1.27993,1.17266,1.1053,0.6007,0.78312
685,NA,NA,NA,1.21282,1.1805,1.25903,1.1532,1.0865,0.58957,0.76878
686,NA,NA,NA,1.19455,1.163,1.23975,1.1352,1.06873,0.57901,0.75534
687,NA,NA,NA,1.18218,1.15123,1.22658,1.1228,1.05624,0.57131,0.74564
688,NA,NA,NA,1.17281,1.14239,1.21653,1.11324,1.04642,0.56505,0.73782
689,NA,NA,NA,1.16469,1.13465,1.20765,1.10498,1.03726,0.55968,0.73123
690,NA,NA,NA,1.16226,1.13244,1.20467,1.10211,1.03318,0.55705,0.72822
691,NA,NA,NA,1.16612,1.13636,1.2082,1.1052,1.03467,0.55742,0.72915
692,NA,NA,NA,1.17122,1.14133,1.21292,1.10955,1.03744,0.55876,0.73131
693,NA,NA,NA,1.17631,1.14619,1.21759,1.11396,1.04034,0.56038,0.73379
694,NA,NA,NA,1.18104,1.1507,1.22188,1.11803,1.0429,0.56181,0.73604
695,NA,NA,NA,1.18587,1.15527,1.22634,1.1223,1.04582,0.5635,0.73859
696,NA,NA,NA,1.18979,1.15889,1.23003,1.12597,1.04856,0.56527,0.74114
697,NA,NA,NA,1.19311,1.16192,1.23308,1.12908,1.05076,0.56675,0.74331
698,NA,NA,NA,1.19576,1.16429,1.23544,1.13155,1.05238,0.56792,0.74507
699,NA,NA,NA,1.19719,1.16541,1.23699,1.13314,1.05361,0.56894,0.74662
700,NA,NA,NA,1.19869,1.16659,1.23865,1.13483,1.05497,0.57003,0.74828
701,NA,NA,NA,1.20058,1.16814,1.24071,1.13689,1.05667,0.57132,0.75018
702,NA,NA,NA,1.20226,1.16946,1.2427,1.13883,1.05855,0.57282,0.75226
703,NA,NA,NA,1.20384,1.17066,1.24469,1.14073,1.06058,0.57449,0.75448
704,NA,NA,NA,1.2062,1.17262,1.24748,1.14337,1.0633,0.57653,0.7572
705,NA,NA,NA,1.21013,1.17613,1.25187,1.14748,1.0674,0.57931,0.76087
706,NA,NA,NA,1.21307,1.17876,1.2551,1.15058,1.0706,0.58155,0.76378
707,NA,NA,NA,1.21207,1.17757,1.25426,1.14994,1.07033,0.5819,0.76421
708,NA,NA,NA,1.20861,1.17399,1.25087,1.14697,1.06788,0.58107,0.76309
709,NA,NA,NA,1.20663,1.17227,1.24853,1.14484,1.0654,0.57959,0.76139
710,NA,NA,NA,1.20386,1.16983,1.24533,1.1419,1.06207,0.57756,0.75902
711,NA,NA,NA,1.19317,1.1597,1.23393,1.13144,1.05175,0.57174,0.75166
712,NA,NA,NA,1.1749,1.14259,1.21443,1.11338,1.03362,0.56113,0.73819
713,NA,NA,NA,1.15472,1.12387,1.19277,1.09323,1.01305,0.54884,0.72263
714,NA,NA,NA,1.1337,1.10432,1.17025,1.07229,0.99176,0.53617,0.70656
715,NA,NA,NA,1.10757,1.07979,1.14241,1.04647,0.96594,0.52101,0.68723
716,NA,NA,NA,1.08212,1.05589,1.11509,1.02109,0.9404,0.5058,0.66792
717,NA,NA,NA,1.0618,1.03699,1.09307,1.00056,0.91934,0.49302,0.6518
718,NA,NA,NA,1.04273,1.01932,1.07234,0.98121,0.89938,0.48083,0.63646
719,NA,NA,NA,1.0244,1.00188,1.05267,0.96299,0.88128,0.47039,0.62317
720,NA,NA,NA,1.01394,0.99208,1.04111,0.95222,0.87009,0.46374,0.61485
721,NA,NA,NA,1.00866,0.98736,1.03488,0.94631,0.86335,0.45944,0.60966
722,NA,NA,NA,1.00389,0.98292,1.02943,0.94124,0.85775,0.45618,0.60568
723,NA,NA,NA,1.00104,0.98017,1.02623,0.93833,0.85455,0.45459,0.60377
724,NA,NA,NA,1.00213,0.98128,1.02708,0.93912,0.8547,0.45479,0.60424
725,NA,NA,NA,1.00467,0.98368,1.02948,0.94137,0.85636,0.4559,0.60591
726,NA,NA,NA,1.00599,0.98444,1.03101,0.94298,0.85813,0.4575,0.60817
727,NA,NA,NA,1.00927,0.9871,1.03453,0.94641,0.86156,0.45998,0.6116
728,NA,NA,NA,1.01922,0.99629,1.04489,0.9561,0.87069,0.46551,0.61908
729,NA,NA,NA,1.02967,1.00556,1.0564,0.96695,0.88188,0.47292,0.62863
730,NA,NA,NA,1.0406,1.01526,1.06847,0.97833,0.89368,0.48075,0.63867
731,NA,NA,NA,1.05432,1.02766,1.0834,0.99234,0.90788,0.48989,0.65044
732,NA,NA,NA,1.06934,1.04132,1.09988,1.00775,0.9237,0.50019,0.66362
733,NA,NA,NA,1.08262,1.05325,1.11478,1.02168,0.93852,0.51023,0.67633
734,NA,NA,NA,1.09437,1.06368,1.1281,1.03417,0.95203,0.51958,0.6881
735,NA,NA,NA,1.10591,1.07395,1.14117,1.04645,0.96532,0.5288,0.69972
736,NA,NA,NA,1.11601,1.08291,1.15257,1.05723,0.97714,0.53722,0.71034
737,NA,NA,NA,1.12341,1.08926,1.16119,1.06546,0.98661,0.54436,0.71925
738,NA,NA,NA,1.12923,1.09407,1.16817,1.07219,0.99469,0.55072,0.72714
739,NA,NA,NA,1.13484,1.09883,1.1747,1.07855,1.00206,0.55635,0.73409
740,NA,NA,NA,1.13925,1.10244,1.17996,1.08376,1.00832,0.56131,0.74017
741,NA,NA,NA,1.14285,1.10529,1.1844,1.08822,1.01387,0.56589,0.74573
742,NA,NA,NA,1.14627,1.10801,1.18856,1.09228,1.01888,0.56995,0.75076
743,NA,NA,NA,1.14897,1.11008,1.19188,1.09544,1.02287,0.57325,0.7549
744,NA,NA,NA,1.15087,1.11139,1.19438,1.09785,1.02618,0.57616,0.75852
745,NA,NA,NA,1.15265,1.11264,1.1967,1.10008,1.02918,0.57883,0.76186
746,NA,NA,NA,1.15348,1.11319,1.19783,1.10119,1.03065,0.58034,0.7638
747,NA,NA,NA,1.15116,1.1107,1.1957,1.09929,1.0293,0.58027,0.76365
748,NA,NA,NA,1.1483,1.10769,1.19299,1.09687,1.02746,0.57992,0.76313
749,NA,NA,NA,1.14686,1.10628,1.19166,1.09569,1.02651,0.57955,0.76267
750,NA,NA,NA,1.14486,1.10435,1.18973,1.09395,1.02501,0.57882,0.76175
751,NA,NA,NA,1.13586,1.09567,1.18053,1.08553,1.01725,0.57455,0.75617
752,NA,NA,NA,1.12158,1.08215,1.16593,1.07195,1.00471,0.5671,0.74644
753,NA,NA,NA,1.10457,1.06626,1.14859,1.05564,0.98968,0.55775,0.73424
754,NA,NA,NA,1.07395,1.03723,1.1171,1.02633,0.96246,0.54153,0.71299
755,NA,NA,NA,1.02844,0.99391,1.07011,0.98273,0.92182,0.51758,0.68156
756,NA,NA,NA,0.98067,0.94876,1.0207,0.93666,0.87884,0.4915,0.64732
757,NA,NA,NA,0.92918,0.9,0.96742,0.88705,0.83254,0.46359,0.61067
758,NA,NA,NA,0.86699,0.84085,0.90299,0.82725,0.77665,0.43041,0.56707
759,NA,NA,NA,0.81322,0.78916,0.84676,0.77507,0.72785,0.40163,0.52902
760,NA,NA,NA,0.78475,0.76194,0.81683,0.74699,0.70167,0.38542,0.50751
761,NA,NA,NA,0.76472,0.74293,0.79569,0.72694,0.68302,0.37332,0.49142
762,NA,NA,NA,0.74908,0.72765,0.77903,0.71139,0.66829,0.36446,0.47974
763,NA,NA,NA,0.74321,0.72136,0.77248,0.70551,0.66231,0.36149,0.47598
764,NA,NA,NA,0.76656,0.74343,0.79631,0.72736,0.68237,0.37274,0.49094
765,NA,NA,NA,0.81137,0.78619,0.84245,0.76976,0.72165,0.39488,0.52031
766,NA,NA,NA,0.85479,0.82722,0.88735,0.81167,0.76038,0.41821,0.55151
767,NA,NA,NA,0.89587,0.86597,0.92983,0.85137,0.79702,0.44044,0.58127
768,NA,NA,NA,0.94285,0.9104,0.97842,0.89669,0.83893,0.46561,0.61493
769,NA,NA,NA,0.98495,0.95019,1.02211,0.93749,0.87688,0.48859,0.64558
770,NA,NA,NA,1.01459,0.97795,1.05287,0.96645,0.90378,0.50545,0.66812
771,NA,NA,NA,1.03969,1.00134,1.07893,0.99108,0.92663,0.52004,0.68766
772,NA,NA,NA,1.0602,1.02054,1.10018,1.01109,0.94523,0.53177,0.70341
773,NA,NA,NA,1.07245,1.03194,1.11284,1.02304,0.95635,0.539,0.71319
774,NA,NA,NA,1.08037,1.03917,1.121,1.03086,0.96361,0.54404,0.72008
775,NA,NA,NA,1.08588,1.04412,1.12663,1.03632,0.96867,0.54773,0.72511
776,NA,NA,NA,1.08856,1.04648,1.12919,1.03881,0.97101,0.54944,0.72733
777,NA,NA,NA,1.08793,1.04567,1.12832,1.03816,0.97041,0.54947,0.72733
778,NA,NA,NA,1.08707,1.04464,1.12721,1.03727,0.96959,0.54939,0.72718
779,NA,NA,NA,1.0873,1.04481,1.12739,1.03734,0.96938,0.5492,0.72708
780,NA,NA,NA,1.08672,1.04424,1.12676,1.03664,0.96842,0.54854,0.72638
781,NA,NA,NA,1.08336,1.041,1.12324,1.03328,0.96497,0.54647,0.72381
782,NA,NA,NA,1.0794,1.03722,1.11896,1.02927,0.96068,0.54367,0.72039
783,NA,NA,NA,1.07577,1.0338,1.11494,1.02553,0.95648,0.54077,0.7169
784,NA,NA,NA,1.07078,1.02905,1.1095,1.02048,0.95107,0.53718,0.7125
785,NA,NA,NA,1.06489,1.02349,1.10311,1.01454,0.94479,0.5331,0.70743
786,NA,NA,NA,1.05925,1.0182,1.0969,1.00869,0.93854,0.52902,0.70236
787,NA,NA,NA,1.0532,1.01252,1.09026,1.00245,0.93192,0.52475,0.69701
788,NA,NA,NA,1.0468,1.00652,1.08328,0.9959,0.92502,0.5203,0.69145
789,NA,NA,NA,1.04043,1.00058,1.07641,0.98955,0.91853,0.51634,0.68629
790,NA,NA,NA,1.03553,0.99606,1.07107,0.98459,0.91333,0.5131,0.68209
791,NA,NA,NA,1.03138,0.99226,1.0665,0.98036,0.9088,0.51024,0.6784
792,NA,NA,NA,1.02751,0.98857,1.06224,0.97648,0.90472,0.50764,0.67509
793,NA,NA,NA,1.02401,0.98512,1.05839,0.97302,0.90111,0.50529,0.67217
794,NA,NA,NA,1.02099,0.98214,1.05502,0.97001,0.89791,0.50318,0.66956
795,NA,NA,NA,1.01832,0.9795,1.05207,0.96733,0.89503,0.50126,0.66726
796,NA,NA,NA,1.01594,0.97717,1.04952,0.96492,0.89241,0.49951,0.66532
797,NA,NA,NA,1.01388,0.97514,1.0473,0.96282,0.89008,0.49791,0.66358
798,NA,NA,NA,1.01204,0.97332,1.04532,0.96092,0.88794,0.49643,0.66199
799,NA,NA,NA,1.00995,0.97137,1.04313,0.9589,0.88578,0.49517,0.66033
800,NA,NA,NA,1.00836,0.96989,1.04145,0.95734,0.88405,0.49415,0.65899
